id,texto,contexto,advocacy,atack,image,issue,call to action,ceremonial,comentarios
377297612092484,"[""Somos la 40 y vamos para adelante"",""Somos la 40 y #VamosParaAdelante""]",,1,0,0,0,0,0,
3782478088668580,"""LISTA 93.\nTe explicamos como se vota a la 93 el próximo domingo 27.\n*Si necesitas listas comunicate al Cel. 099 00 93 93 que te las llevamos.\n#christianmorel"" Este domingo 27 ¿Cómo vota la 93 en todo el departamento? Muy fácil, agarras una lista de la 93 y la colocas en el sobre dentro del cuarto secreto y luego a la urna. Si precisas listas, avísanos por el whatsapp al número 099 00 93 93 que te las llevamos. Este domingo 27, vota la 93. Este domingo, vota por Cerro Largo. Canamole, canala, cancina de amor",,0,0,0,0,1,0,
3794367310839953,"PRESENTAMOS NUESTRO EQUIPO La 14600 de Martín Cantera y su equipo que representa la Juventud con Experiencia ESTAMOS PREPARADOS Somos juventud, confianza, compromiso, esperanza, futuro. Somos renovación, con experiencia. Nosotros podemos. Podemos hacer la política diferente, más cerca de vos, más libre, con más oportunidades. Queremos ser tu opción este 30 de junio. Juntos, removemos el Partido Colorado en Taparenbo. Vamos con Robert Suga Presidente. Vamos con Maxi Campo Diputado. Vamos con la 14600.",,1,0,1,0,0,0,
3795005767480527,"ASI LO DEFINE EL SENADOR SERGIO BOTANA . Así lo definía el Senador Sergio Botana cuando se refirió a la candidatura de Christian Morel a la Intendencia ""Con este polvorín de la acción transformadora"". #christianestápreparado con este polvorín, con este polvorín de la acción, de la acción transformadora, con este ventarrón que se va metiendo y se va colando por todos los rincones del departamento y que le vaya muy bien, va a ser uno de los candidatos del partido, no tengas dudas, va a ser el año que viene, ahora lo votan los militantes y el año que viene lo van a estar votando para el intendente de desarrollar.",,1,0,1,0,0,0,
379560951805586,Este 30 votamos 2004 y 64!! Pedí tu lista al WhatsApp Juntos es Mejor!!,,0,0,0,0,1,0,
380038321402858,"Muchas gracias Javier García Duchini por tu gran trabajo y bienvenido nuevamente al Parlamento. #NiUnPasoAtras Defensa Nacional, doctor Javier Fernando García Ducini. Hace cuatro años atravesábamos esta puerta para asumir la responsabilidad que el presidente de la calle Pou nos confiniera de hacer el Ministerio de Defensa Nacional. En próximas horas lo dejaremos para retornar al Senado. Por eso son momentos de agradecimiento y de reconocimiento. De reconocimiento a todos los funcionarios y especialmente a todas las fuerzas armadas, a cada uno de los soldados de toda la generación. Que en estos cuatro años difíciles, porque vaya que pasamos momentos crudos y duros. Desde la pandemia, donde los soldados estuvieron allí en primera línea de batalla, en la frontera, cuidando a los uruguayos, en los duros inviernos, en el frío polar, cuidando a los uruguayos más humildes, custodiando nuestro mar, custodiando nuestra tierra, custodiando nuestro espacio aéreo. En todo lo que nos enfrentamos con la sequía y con la crisis hídrica, en los eventos climáticos. Supe estar todo el tiempo que pude al lado de cada uno de ustedes. Y creo haberles dado la mano o compartir momentos con la inmensa mayoría de ustedes, en las unidades militares, en la frontera, en las rotaciones a misiones de paz. Por eso, en estos momentos siento la obligación profunda que me sale del alma de agradecer, de agradecer una vez más el servicio a la patria que cada uno de ustedes da en cada momento. Por la lealtad institucional que nuestras fuerzas armadas han demostrado una vez más. Fuerzas armadas democráticas y constitucionalistas, que no son las fuerzas armadas de un gobierno, son las fuerzas armadas de la nación, que heredan la primera institución de la patria, que es el ejército de Arti. Y el honor que el presidente de la República, Luis Lacalle Pou, nos conferió. Si algo puedo decir en estas horas es que en los aciertos o en los errores, siempre lo hicimos dejando todo en la cancha y en la convicción de que hacíamos lo mejor para el país.",,1,0,1,0,0,1,
3803420923256653,"""Con la emoción a flor de piel se vivió la caravana del domingo! Estamos orgullosos de todo lo hecho, por eso #ReelegíUnBuenGobierno 🇺🇾\nVamos con Alvaro, Valeria y con la 250 en el Senado!\n\n#elcieloazulotravez #partidonacionaluy #pormibarrio #uruguay🇺🇾""",,0,0,0,0,1,1,
380550501521522,"Ponete el pin y juntate por Uruguay 🇺🇾 Entrá en frenteamplio.uy/juntate o acercate al comité de base Los PIN y las PIN son gente genial. Están para todo. Para poner el hombro, para la alegría y claro, para las causas de hombres. Los PIN se juntan y que pinquepan, siempre pasan cosas buenas. Porque para todo lo demás... Están los PIN. Pero de ellos no hay por ni hablar. Ponete el PIN. Juntarte por Uruguay. Entrá en frente a Amplio.ui o acercate a tu comité de base.",,0,0,0,0,1,0,
3807050072912371,"""En Buenos Aires, con la enorme colectividad de compatriotas que se siguen organizando para las elecciones del domingo 27. \nEl triunfo será con todas y todos!!\n#YamandúPresidente \n#andréslimasenador"" Mañeiro Andrés Lima Primero que nos reciba y que sea parte de esta jornada el movimiento evita con todo lo que significa para la Argentina y para toda América la figura de Eva Melón. Militancia social, esa militancia social que la apreciamos y que va de la mano de la militancia sindical y de la militancia política. Un honor también estar aquí en el local, en la casa de la Uócara sindicato de los obreros de la construcción. Es el Uócara, que tiene una responsabilidad muy grande sobre todo cuando hay gobierno de derecha como Milén aquí, de este lado y por último con el compañero intendente Jorge Ferrarezi que en tantos años conduce esta ciudad y no es fácil conducir, gobernar una ciudad que tiene a veces menos. Reconocer esa labor, su presencia, agradecer también a los sopanos argentinos que nos están acompañando agradecer al pueblo argentino, recibir a un lugar que hoy vive en la República Argentina que lo que hace años, cuando hablamos de muchos años, han cruzado el chat sobre todo cuando gobiernan o cuando gobiernan la derecha cuando las oportunidades desaparecen y cuando las oportunidades se cierran La puerta se cierra en nuestro país, Argentina abre la suya y ha recibido a tantos uruguayos y les ha dado las oportunidades de ser más estrellos. De mano entendida, con un fuerte abrazo, y dándonos todas las oportunidades de realizarlo como ser humano en este país. Por eso agradecerles y sé que la colectividad uruguaya aquí en Argentina es muy grande. También hay muchos argentinos y uruguayas y de alguna manera tratamos también de corresponder de mano entendida a los argentinos que en este caso hoy están viviendo en Uruguay. También contarles que nosotros creemos y acostamos al proceso de integración. Frente a la ciudad donde vivimos algo, está la ciudad de Tocólo. Entre las dos ciudades hacemos cerca de 300.000 habitantes. Los vínculos son muy fuertes y seguramente entre las dos ciudades hemos avanzado en ese proceso de integración bastante más que el propio del Bozú. Hay vínculos familiares, hay convenios entre la universidad de Arbuli y la universidad de Entre Ríos que permite que estudiantes uruguas estudien en Concordia y que estudiantes de Concordia tengan la posibilidad de estudiar en Salvo. Y hay carreras binacionales producto de ese proceso de integración. Pero además estamos trabajando en conjunto, proyecto vinculado con esta estructura, aeropuerto y puerto. Nosotros tenemos, y hace poquitos días, aeropuerto con conectividad, con Correa sobre fin de año y la misma sueldo propia internacional. Ahora estamos en vecindades y venimos trabajando para tener puerto y la habilidad de reubicar. Eso sin duda va a ser el desarrollo de los crecimientos. La fuerza política de izquierda, Progresive, que está al lado de los trabajadores, de los colectivos que más necesitan la presencia del Estado. Cuando se hace el teatro de Ornuevo durante 15 años, la economía nunca dejó de crecer, pero ese crecimiento en la economía se hizo con redistribución, llevó a la inmensa mayoría de la población. En algún caso significó el techo propio, acceder al sueño del techo propio. En otro caso, para un estudiante, tener la posibilidad de una beca para poder estudiar. No tener su trabajo estable, digno, remunerado con un comportamiento. Crecimiento con redistribución y generación de trabajo. Hoy tenemos un gobierno que tiene otra mirada. Desde que la derecha gobierna en Uruguay, desde que Luis de la calle poco es presidente, solamente el 5% de la población, solo el 5% de los uruguayos ha mejorado su condición de vida. El resto ha perdido calidad, ha perdido empleo, hay más pobreza, hay más desocupación, más ciudadanos en situación de caso. Una historia que se repite en nuestro continente cada vez que la derecha gobierna. No les cuento nada, que ustedes lo sepan, porque lo están viviendo también de carne propia aquí en Argentina. Y quiero transmitir sobre todo a los uruguayos que desde el frente amplio se ha laimado su esfuerzo para que algo es natural en todas las democracias, que es la posibilidad de que el uruguayo que está fuera de frontera pueda participar de los actos seleccionarios desde el lugar donde se encuentra, si puede ser. El voto de los uruguayos que están fuera del país y que la derecha no pide, porque la derecha de la Argentina no lo ha permitido. Uruguay y Argentina tenemos un pasado común, un presente común, pero lo más importante un futuro para transitar juntos. En una carta que en el año 1819 le escribía José de San Martín a José Artías, le encabezaba diciendo, paisano mío, tenemos que saberlo, pero cuando alguien le dice, es que somos del mismo lugar, de la misma tierra, de la misma provincia, de la misma nación. Paisano mío le decía a José Artías y en esa carta exhortaba a unir fuerzas para luchar contra los enemigos de nuestra libertad. Pero el presidente hoy, Milé plantea en donde el Estado toma distancia de la economía, toma distancia de todo aquello que es público y solo trae pobreza, solo trae desempleo, como muy bien ha expresado el secretario general de la Bucra, Aguila Bellamer. La calle pobre, queremos otra cosa, queremos oportunidades, vivir mejor, una salud pública, una educación pública de calidad, vivir en un país, en una ciudad, en una provincia segura, tranquila. No pedimos nada del otro mundo, lo que nos corresponde como seres humanos. Artías, capaz que de sus expresiones más conocidas, tenía un, infelices sean los más privilegiados. Y ese es el objetivo de un gobierno pro-rechista de la izquierda que prioriza a los colectivos que necesitan del Estado. José Balleiro Doña es un presidente de nuestro país, hace más de 130 años. Decía, el Estado es el escudo de los pobres, y así es, nosotros precisamos un Estado fuerte, un Estado que esté cerca de lo que más necesita. Por tanto, sabiendo toda la identidad y el pasado común que tenemos, agradecer al intendente por recibirlos, agradecerles a todos ustedes por estar hoy aquí, presidentes. El 27 de octubre se los puedo asegurar que el frente amplio va a volver a ser gobierno en nuestro país. Después, aquí en la Argentina, en Perón y en México, volverá a ser gobierno. ¡Vamos a recibirlo!",,0,1,1,1,0,1,
380909044960729,Tu voz será bandera y la bandera será de la 40! Dejanos un mensaje ⬇️ si queres una balconera para tu casa y te la llevamos. #NiUnPasoAtrás,,0,0,0,0,1,0,
381589504889077,"🇺🇾 Tenemos que descentralizar la educación terciaria. Lo que se está haciendo en el interior con la Universidad, la UTU y la UTEC tiene que multiplicarse para que esos jóvenes se queden allá. #UruguayPuede #GandiniPresidente tenemos que descentralizar la educación terciaria, tema que nos ha ocupado mucho tiempo y muchas propuestas, y hay que le tenemos que poner muchos recursos. Lo que se está haciendo en el interior con la Universidad, la UTEK y la UTO, tiene que multiplicarse para que esos jóvenes se queden allá, crezcan donde nacieron, se puedan desarrollar, afincarse ahí y generar riqueza en ese lugar, no traerlo para acá.",,1,0,0,1,0,0,
383131164862677,"""La 880 es la lista para vos 💙"" La 880 es la lista de Santori, que es la lista que trae la inocencia",,1,0,0,0,0,0,
383140611299626,"¡Es hora de un cambio real! Únete a Basta YA y sé parte de la transformación que nuestro país necesita. Juntos, podemos construir un futuro más justo, equitativo y lleno de esperanza. 🔆💪🏻 #BastaYA #PorUnNuevoComienzo ¿Qué tal amigos? ¿Cómo les va? Un gusto saludarlos. Mi nombre es Jorge Bonica y soy el presidente del nuevo partido político Basta Ya. Nos cansamos. Nos juntamos entre un grupo de amigos y dijimos vamos a decir basta. Basta de acomodos, basta de mentiras, basta de despilfarrar el dinero de todos los uruguayos. Les voy a decir algo. Sobra la plata en Uruguay, solo que la roban, la mal gastan, la malas de despilfarran, gastan en viajes al exterior por todos lados al santo botón. Mientras tanto los comerciantes sufren, cierran sus puertas, no pueden pagar los impuestos. Mientras tanto hay 550 mil uruguayos trabajando que cobran 20 mil pesos en la mano. A ellos no les importa. Hay que cambiar y cambiar de dentro. Por eso creamos el nuevo partido político Basta Ya. Basta. Vamos a terminar con los privilegios y vamos a distribuir bien el dinero. Informate a este número telefónico.",,0,1,1,1,1,0,
3851616375083513,"""LISTA 93.\nLa \""DRA. MARÍA VICTORIA MARQUISA\"" integrante de la lista 93 a la diputación, nos habla sobre el motivo de votar este domingo a Christian Morel y su gran equipo.\n#christianmorel"" ¿Por qué votar a Cristian Morel y su equipo para estas elecciones el 27 de octubre? ¿Por qué? Porque estoy convencida que Cristian Morel y su gran equipo están preparados para traer el desarrollo a todos los puntos de Cerro Largo. Tiene una gestión comprobada en Río Branco, por lo tanto está preparado para replicarla en todos los lugares del departamento. Porque Cerro Largo se merece ese desarrollo, porque necesitamos transformación, necesitamos mejorar para que nuestros hijos sean orgullosos de decir que viven en Cerro Largo.",,1,0,1,0,0,0,
3851733415073506,"""Ema:\n\n🧠🫂 Vivimos una emergencia en salud mental, las y los jóvenes estamos desprotegidos.\nDesde el Frente Amplio planteamos medidas de apoyo para que la salud mental no sea un privilegio.\n\n➡ Con Seregnistas podemos hacerlo, con Seregnistas 95 tenés razones 9️⃣5️⃣"" La salud mental es una emergencia a país. Los jóvenes lo vemos todos los días con nuestros amigos y con nuestras amigas y compañeras de trabajo. La falta de atención psicológica afecta especialmente a los jóvenes más pobres y del interior del país. Necesitamos un sistema de salud que asegure que todas y todos tengan acceso a servicios de prevención, acompañamiento y rehabilitación. Con Sereñistas lo podemos hacer. Para la esperanza tenés razones. Votá Sereñistas. La 95 del Frente Amplio. Llamando a un presidente.",,1,1,0,1,1,0,
3879156329023959,"""¡OJEDA LES GANA Y CON LA 10! 📩 Pedí tu lista y te la llevamos a tu casa, escribinos. 💙 #Lista10 #OjedaPresidente #BordaberrySenador""",,1,0,0,0,1,0,
3881272892105924,"""El domingo 13 de octubre vení a la Fiesta frenteamplista en el Parque Baroffio desde las 12.30 hs hasta el atardecer.\n\nNos acompañarán Mónica Xavier, Mario Bergara, Óscar Andrade, Silvia Nane y el Pacha Sánchez\n\n Y porque de festejar se trata, también vendrán: Emiliano y el Zurdo, Irrintzi, La Ventolera, Mocchi y cierra Kumbiaracha con baile\n\nHabrá una feria de libros y comida, y para los más pequeño, un espacio infantil.\n\n¡Las y los esperamos!\n¡Vamos que vamos!"" la la la la la",,0,0,0,0,1,1,
388321984027806,"En Villa Soriano abordamos la necesidad de mejorar el servicio de ambulancia y enfrentar las irregularidades en la policlínica. Gracias a cada vecino/a por sumar su voz. Llevaremos una vez más, nuestras preocupaciones y propuestas de solución al MSP, buscando un servicio que garantice atención rápida y efectiva para todos. #uruguay #parlamento #soriano #estamoshaciendo #enzomalandiputado #carolinacossepresidenta #defrenteconlagente",,1,1,0,1,0,0,
389249324234427,"""El futuro de Artigas está en tus manos. Lista 40, la mejor forma de votar Delgado presidente.\n\nPresentación de la lista 40 en Corte Electoral de Artigas- cambio y renovación \n\n🏡Este proyecto ser posible con la lista 40, y junto a Álvaro Delgado, Mario y Mateo, haremos realidad nuestro compromiso con el desarrollo de todo el departamento. 🌟\n\nVota lista 40,\nla lista que construye un Artigas mejor. 💪\nVota Álvaro Delgado Presidente\n\n#Lista40 #DelgadoPresidente #ArtigasAvanza”_""",,1,0,0,0,1,0,
390639267431460,"""FACTUM dice que el 53 por ciento de los uruguayos cree que el próximo presidente será Yamandú.\nCIFRA asegura que el Partido Nacional bajó cuatro puntos.\nEQUIPOS afirma que el Frente Amplio está al borde de la mayoría parlamentaria\nLa USINA DE PERCEPCION CIUDADANA dice que Yamandú Orsi y Carolina Cosse derrotarían por diez puntos a Álvaro Delgado y Valeria Ripoll en un eventual balotaje.\nEl triunfo lo aseguran ustedes, los que están leyendo esto.\n¡A redoblar!"" Porque la fórmula empieza a movilizar y empiezan los días finales, es que nos tenemos que convocar a dar ese último aliento alegre de esperanza de que el 27 triunfamos en primera vuelta con mayoría parlamentaria. Necesitamos convencerlo y transmitirlo, porque eso puede ser lo que nos anima a salir con una sonrisa, porque tenemos ganar para el futuro, sobre las bases sólidas en la que se construyó nuestro pasado. Vota a lista 20-31-95. Vota frente-amplio.",,1,0,0,0,1,0,
394701047002655,"""DELGADO ES 22, LA LISTA DE ANTÍA"" cuando me dicen bueno y tú con quién estás y bueno estoy con Javier estoy con Antía empezás a mostrar equipo que nos llenan de orgullo porque demuestra además de equipo de nuestra gestión y en la vida también cuando uno elige elige en función de la gestión y además un orgullo que a uno lo acompañen como es él todos por Maldonado y particularmente el intendente Antía",,1,0,1,0,0,0,
395089273566972,"🔴🔵⚪ Al Frente con Óscar y Carolina. María Noel Rodríguez, trabajadora y militante, nos cuenta los motivos. 🗣️ El domingo a desbordar las urnas. 🗳️ Votá a la 1001 y 11005 en Salto Faltan pocas horas para el 30 de junio y la invitación es a votar. Es hacer historia votando a Carolina Coze junto a la lista de los trabajadores, a la lista de los luchadores, a la lista de los que ni un minuto descansan en la lucha por verdad, memoria y justicia para todos los uruguayos. Intentaron que hiciéramos otra campaña del agravio, de la mentira, pero no lo lograron. Todos los actos públicos de Carolina Coze y Óscar Andrade reivindicaron los principios del Frente Amplio, el programa, y se animaron a más, se animaron a hacer propuesta, a concretarlas, a ver cómo se iban a dar en cada territorio. Eso se hizo con unidad y todos los actos, todos los actos del Frente Amplio se caracterizaron por eso, por la unidad. Entonces, este 30 de junio la invitación es a desbordar las urnas de votos del Frente Amplio.",,1,0,1,0,1,0,
396406843513394,"""Gran puerta a puerta en Río Branco! Junto a la militancia de la 93 en la mañana de hoy sábado recorrimos más de 6 barrios. ¡Muchas gracias a los vecinos por recibirnos de brazos abiertos y a toda la militancia de la 93 que colmaron las calles de los barrios! \n#christianmorel"" ¡GET ME OUT OF THE MOON!",,0,0,0,0,0,1,
398459473144403,"""📅 ¡Este miércoles 2 de octubre a las 19:00 horas te esperamos!\n\nTe invitamos al lanzamiento de las líneas\nprogramáticas para el departamento de Flores, un proyecto elaborado junto a técnicos, organizaciones y actores sociales locales.\n\nFernando Echeverría y su equipo, con más de 10 año de experiencia en la gestión de nuestro departamento, presentarán las propuestas que aseguran el desarrollo y bienestar de nuestra comunidad.\n\n🗣️ Acompáñanos en la sala de conferencias del Hotel Flores y conoce cómo juntos seguiremos construyendo el Flores que soñamos.\n\n🌟 Lista 404 - Compromiso y experiencia para el futuro de Flores.\n\n#FloresAvanza #ExperienciaYCompromiso #Lista404"" ¡Gracias!",,0,0,0,0,1,1,
398677023291876,"""ES JUSTO?\n\nLos comercios de Rocha pagan los mismos impuestos que los de Montevideo. Este es una de las tantas injusticias impositivas que queremos subsanar para nuestro departamento desde la diputación.\n\nMenos impuestos, más inversión, más trabajo.\n\n#DelgadoPresidente #MartínDiputado #Lista3371"" ¿Es justo que un comercio en Rocha pague los mismos impuestos que un comercio en Montevideo? ¿Es justo cuando tienen en Montevideo muchísimos más potenciales clientes que aquí en Rocha y en el interior del departamento? ¿Es justo que paguen los mismos impuestos cuando en Montevideo compiten contra el colega y acá competimos contra los precios del otro lado de la frontera? He peleado toda la vida por estas cosas y creo que llegó el momento para plantearlo y hacerlo yo mismo en la Cámara de Representantes. Por eso quiero ser diputado por Rocha.",,1,0,0,1,0,0,
399183989729662,"""Carolina Cosse confirma que el Frente Amplio no tiene programa de gobierno."" Seleccionar tres medidas, para decir tres medidas de ese plan de gobierno del Frente Amplio que a vos te parecen las más prioritarias de implementar, ni bien empiece el gobierno si gana el Frente Amplio en las próximas elecciones. Creo que eso no es un plan de gobierno todavía. Estamos en el programa, hay unas prioridades, un plan de gobierno es una cuestión más estructurada, más vasta, me parece, así que voy a dejar oportunidad a que ese plan de gobierno se configure. ¿Cuándo se va a configurar entonces? Y yo asumo que después de octubre, asumo eso, no lo he hablado con Chamando.",,0,1,0,1,0,0,
401413559692281,"""Este 27 de octubre juntos y juntas por un Uruguay que no deje a nadie atrás. Votá la 133609 👈🏽"" Hola Salto, un gusto saludarles, todavía fresco el recuerdo de lo lindo que pasamos en ese departamento. Quiero decirles que estamos en la recta final con el último empujoncito para la victoria del Frente Amplio a nivel nacional. En Salto, Compacha Sánchez y Mijail Pastorino, les pedimos que nos acompañen votando la ciento treinta y tres seiscientos nueve. Así haremos realidad esta victoria del Frente Amplio en todo el país. Ciento treinta y tres seiscientos nueve, Compacha Sánchez con Mijail Pastorino para hacer realidad los sueños de todos.",,1,0,0,0,1,0,
401599739666673,"['#Patrocinado para @opticafloridauruguay | \n\nVolvió a óptica Florida la promo más querida POR QUÉ SI! \n\nCon la compra de tu par de LENTES COMPLETOS, regala el segundo par a quien VOS quieras! \n\nPor qué te quiero\nPor qué te cuido\nPor qué me importas\nPor qué te agradezco\nY por qué sé que los necesitas. \nMi segundo par de lentes te los regalo a VOS! \n\n¡Te esperamos por nuestras sucursales para recibir atención personalizada de parte nuestro óptico responsable Enzo Elizalde \n\n- Sarandí 515 Suc San José de Mayo\n- 25 de agosto 1036 Suc Libertad\n\n*No acumulable con promociones vigentes.'] Volvió a Óptica Florida la promoción más querida. Porque sí. Con la compra de tu par de lentes completos regala el segundo par a quien vos quieras. Porque te quiero, porque te cuido, porque me importas, porque te agradezco y porque sé que los necesitas. Mi segundo par de lentes, te los regalo a vos. Óptica Florida. Sonríe en tus ojos.",,0,0,0,0,0,0,No es politico
401667482859416,"Flores dejó su huella y mostró sus ganas de hacer historia. La gira sigue, la emoción queda. y alegría estar nuevamente aquí en Trinidad. Este gran movimiento lo continuamos juntos. Tenemos que hablar con nuestros vecinos, con nuestros amigos, con las familias, llevarle la lista. Con esta manera, recorriendo todo el país, con todo...",,0,0,0,0,0,1,
402800869427701,📢 ¡Unite a la lista 939 del Frente Amplio! Pedí tu lista al WhatsApp 094 206 642• Y se parte del cambio que necesitamos. ✊🏻 FRENTE AMPLIO PEDÍ TU LISTA 094 206 642 FRENTE AMPLIO ES ORSI 939 MONTEVIDEO FRENTE AMPLIO ES ORSI 1939 MONTEVIDEO 939 ES ORSI,,0,0,0,0,1,0,
403963619275725,"Es necesario promover un Plan Nacional de Industrialización que genere desarrollo, crecimiento económico y fundamentalmente trabajo. #SomosElInterior #andréslimapresidente",,1,0,0,1,0,0,
404018039304889,"ESTAMOS CERCA Quiero aportar mi experiencia técnica y humana al servicio de las personas de Treinta y Tres. Quiero una política de mano tendida. Junto a ti. #TreintayTres #treintaytresuruguay Creo que mi principal aporte es la experiencia de trabajo en territorio y desde ahí tengo un rol y lo he desarrollado hasta el momento de articulación con las instituciones, con las personas, el estar cerca de la gente, la coordinación y la gestión. Creo que esas tres cosas son temas fundamentales y cosas que puedo aportar como la mariana política y la mariana técnica que tiene esa vocación de servicio que logra conjugar lo que es su desarrollo profesional con la visión de futuro y el desarrollo de lo que necesita la gente para una adecuada gestión.",,1,0,1,0,0,0,
405546055133499,"Acto de cierre de campaña! Se viene el último empujoncito antes de las elecciones internas! Contamos contigo para cerrar a lo grande. #niunpasoatrás y un pasito pa' atrás, siempre para adelante.",,0,0,0,0,0,1,
406561379158617,"""Somos Blancos y estamos convencidos de que Andrés Ojeda es el candidato para la renovación que necesitamos para vencer al Frente Amplio."" Un poco contarles qué es esto que se viene dando ya en el país y también obviamente que se está dando en 33. Que bueno, los blancos, un conjunto de blancos, vamos a apoyar la candidatura de Ojeda. Y dentro de la oferta que ofrece el partido, obviamente que optamos por la lista 25, que es la lista oficial de Ojeda, y por la figura de Hugo. Y hemos sido recibidos muy bien en este comité. Y bueno, nosotros hoy por hoy nos sentimos que vamos a estar más seguros si nuestro presidente es Ojeda y si nuestro vicepresidente es sí. No nos cabe ninguna duda. No nos queremos ni siquiera imaginar que puede pasar, si le puede llegar a pasar algo al presidente. Y bueno, la verdad que creemos que esta fórmula nos da seguridad. Creo que le va a hacer mucho bien al departamento tener un diputado del Partido Colorado. Y bueno, esas son básicamente las razones por las cuales decidimos apoyar la fórmula de Ojeda-Silva. Y aparte apoyar esta convocación y no otra del Partido Colorado.",,1,1,1,0,0,0,
407473802073205,"Junto a Laura Raffo, recibimos la adhesión de la ex alcaldesa de Vergara, Nazarena Barreto. Querida Nazarena, bienvenida al equipo de trabajo de Matías. Me quedé muy contenta cuando me contaron de esta decisión que tomaste. Va a ser un enorme apoyo para nosotros en Vargarva y en todas las localidades. Así que te mando un abrazo. Bienvenida a hacer historia.",,1,0,1,0,0,0,
407483155726499,"""Julio Vidal suma su confianza al espacio 901001. Apoyamos a Yamandú Orsi presidente, Carolina Cosse vicepresidenta, Óscar Andrade al Senado y Enzo Malán Diputado. ¡La ESPERANZA para avanzar! 🔴🔵⚪️#yamandúorsipresidente #oscarandradesenador #enzomalandiputado #lista901001 #frenteamplio #votosi"" Mi nombre es Julio Videla, Palmita Soriano y nuestra opción de voto para este 27 es la lista 90.000",,1,0,1,0,1,0,
407887952000513,Líder Batllista. Senador. Ex: Ministro Intendente de Rivera Diputado Director OSE Pte. ANTEL,,1,0,1,0,0,0,
408474978861835,"¿Que vas a votar este 30 de junio? 👀 🗳️ Elegí a alguien que sabe de eso que necesita Salto, y que puede hacerlo bien. Al final termina siendo una elección de sentido común. Si estás enfermo, llamás a un médico. Si se te rompe el auto, llamás al mecánico. Si necesitas una mesa, a un carpintero. Y si se te rompe la canilla, al sanitario. Ahora, ¿a quién llamás si tienes que reconstruir una ciudad llena de pozos, falta de vivienda y sin infraestructura? Yo te recomiendo un buen contralor. Del 30 de junio votamos al único candidato que sabe de lo que está hablando. Votamos a Francisco Blardoni en la 71, la 580 y la 180. Hay que elegir bien.",,1,1,0,1,1,0,
410054665532478,"""🟢Por apoyo a la cultura, Pablo González vota a la 90 con Pablo Revello Diputado y el SI. \n\n📲 Pedí tu lista y contáctate con nosotros al 091036090\n\n#revellodiputado #equipo90 #elfrenteesamplio #yamanduorsi #carolinacosse #frenteamplio #uruguay #durazno"" Yo voto a Pablo en la lista 90, por más y mejor cultura en el departamento, con más participación a los artistas locales en toda la ciudad de Durán. La 90, toda la vida, Pablo Diputado con el CIC.",,1,0,0,1,1,0,
410815348391740,"🚩 Vamos a hacer de Colonia un departamento abierto al arte y la cultura. 👉 Vamos a aggiornar los espacios culturales del departamento con mejores servicios, generando más ingresos a la cultura. . Vamos a apoyar desde la comunicación los proyectos de nuestros artistas locales. . Vamos a generar un diplomado que dote de herramientas para la economía naranja a 50 artistas de nuestro departamento . Para que esto sea una realidad necesitamos de tu voto, ¿nos acompañas? 👉Lee la propuesta completa: https://www.ricardoplanchon.com/cultura, 🚩 Vamos a hacer de Colonia un departamento abierto al arte y la cultura. 👉 Vamos a aggiornar los espacios culturales del departamento con mejores servicios, generando más ingresos a la cultura. . Vamos a apoyar desde la comunicación los proyectos de nuestros artistas locales. . Vamos a generar un diplomado que dote de herramientas para la economía naranja a 50 artistas de nuestro departamento . Para que esto sea una realidad necesitamos de tu voto, ¿nos acompañas? 👉Lee la propuesta completa: https://www.ricardoplanchon.com/cultura, 🚩 Vamos a hacer de Colonia un departamento abierto al arte y la cultura. 👉 Vamos a aggiornar los espacios culturales del departamento con mejores servicios, generando más ingresos a la cultura. . Vamos a apoyar desde la comunicación los proyectos de nuestros artistas locales. . Vamos a generar un diplomado que dote de herramientas para la economía naranja a 50 artistas de nuestro departamento . Para que esto sea una realidad necesitamos de tu voto, ¿nos acompañas? 👉Lee la propuesta completa: https://www.ricardoplanchon.com/cultura Vamos a hacer de Colonia un departamento abierto al arte y a la cultura. Vamos a jornar los espacios culturales con mejores servicios, generando así más ingresos para la cultura. Vamos a apoyar desde la comunicación a nuestros artistas locales. Vamos a crear un diplomado que brinda herramientas para la economía naranja con cupo para 50 artistas. Para que esto se concrete, necesitamos tu confianza. ¿Nos acompañas? Un intendente para... Ricardo Planchón, un intendente para todos.",,1,0,0,1,1,0,
411744894973054,"Están en juego los ahorros de toda tu vida y nosotros vamos a defenderte. Ni Un Paso Atrás. Lo que está en juego son tus ahorros, los que son frutos de tu trabajo y todo está en una cuenta individual a tu nombre para el día que te cumplís. Lo que quiere el pitch NT y el Frente Amplio con la derogación de la reforma a la seguridad social es agarrar sus ahorros y tirarlos a una gran bolsa común donde se licuarán. En definitiva no es sólo un tema económico, es también un tema ideológico porque no creen en tu libertad para decidirlo. Y nosotros vamos a defender, nosotros vamos a defender tus ahorros.",,0,1,0,1,1,0,
